agentType,gamemode,score,deepestRoom,finalHP,performance,seed
greedy,e,-85,13,-4,44,8550899089841505966
greedy,e,-62,13,-2,52,7269933830149541123
greedy,e,-109,13,-9,35,7229810268301101076
greedy,e,-157,4,0,18,5392943618064819781
greedy,e,-27,17,-1,65,4142696017971331006
greedy,e,-178,1,-2,10,3374765656666363118
greedy,e,-177,1,-4,11,5868153607195787611
greedy,e,-155,6,-7,19,4554335404257864307
greedy,e,-151,5,0,20,3098024263453435430
greedy,e,-169,3,-10,14,502640336566258270
greedy,e,-21,17,-3,67,1754196439718225932
greedy,e,-83,12,-2,44,1039207994486492652
greedy,e,-106,9,-9,36,5294857351198911283
greedy,e,-103,11,0,37,1585769361983550274
greedy,e,13,17,13,79,8306834215239477990
greedy,e,-165,4,-2,15,7414189927140052059
greedy,e,-84,14,-7,44,7882947227982564233
greedy,e,-68,13,-3,50,7808992243989136665
greedy,e,-84,12,-5,44,8151120094622240518
greedy,e,-180,3,-2,10,6266471803647449726
greedy,e,-111,10,-3,34,5677475579240781881
greedy,e,-59,15,-8,53,3462620055189747255
greedy,e,-151,4,-2,20,3284471888722751619
greedy,e,-108,11,-1,35,1857117999193742085
greedy,e,-160,4,-10,17,4286066293561654608
greedy,e,-109,12,-11,35,1964290462408497450
greedy,e,-183,2,-11,8,6855082010315756048
greedy,e,-151,3,-2,20,2486667127296205796
greedy,e,-38,16,-10,61,4725914382626242407
greedy,e,-178,1,-5,10,2327803303284935290
greedy,e,-100,9,-4,38,5475218365060834329
greedy,e,-185,1,-5,8,2361342159599720429
greedy,e,-76,13,-4,47,3674588298669003695
greedy,e,-73,14,-1,48,3587899768287448715
greedy,e,-125,6,-10,29,1459386956660742228
greedy,e,-77,11,-2,47,1227922616853029815
greedy,e,-82,13,-4,45,3001573291714263440
greedy,e,-174,4,-1,12,5098498396857174077
greedy,e,-14,17,-1,69,8041594100331880989
greedy,e,-146,6,-10,22,2437306048585059111
greedy,e,-120,10,-2,31,175688064115894069
greedy,e,-171,3,-3,13,5155458797674747982
greedy,e,-64,13,-2,51,6815576662904810276
greedy,e,-134,7,-2,26,6033872758951135291
greedy,e,-137,7,-2,25,2188921086124227389
greedy,e,-140,7,0,24,1255390489152221618
greedy,e,-22,17,-10,66,4622748062441588779
greedy,e,-188,1,-9,7,6970680884904045520
greedy,e,-101,10,-1,38,5550106690282664374
greedy,e,-182,3,-1,9,5378004127072216697
greedy,e,-173,4,-2,12,3696916852268354747
greedy,e,-171,2,-5,13,2252956634638491242
greedy,e,-33,14,-2,62,5367220558515694821
greedy,e,-163,4,-1,16,650553428367609009
greedy,e,-97,11,-4,39,3959306747678263899
greedy,e,-69,13,-4,50,1395303738370740176
greedy,e,-32,17,-5,63,8673873444275351967
greedy,e,-54,14,-3,55,2291828542562859810
greedy,e,-153,7,-3,19,632229025540950656
greedy,e,-102,11,-2,38,6522469977650579855
greedy,e,-62,14,-5,52,7140197725118144537
greedy,e,-139,6,-4,24,3439649673133946102
greedy,e,-175,1,-2,11,7151383410410997903
greedy,e,-151,5,-4,20,3571715430400851878
greedy,e,-135,7,-2,26,2600485442918586488
greedy,e,-180,3,-2,10,4907787305175466729
greedy,e,-109,10,-7,35,4747441177700139792
greedy,e,-184,1,-9,8,4871640592209121700
greedy,e,-124,10,0,30,3192736958237437837
greedy,e,-132,11,0,27,1579580832278491420
greedy,e,-164,3,-6,15,5962191125221837680
greedy,e,-177,1,-1,11,231405125046073644
greedy,e,-146,6,-1,22,9007148832222580890
greedy,e,-93,12,0,41,6554946398692821532
greedy,e,-63,14,-10,52,7633362734001170137
greedy,e,-90,9,-6,42,8734950754731614856
greedy,e,-168,4,0,14,4433023681954705191
greedy,e,-170,2,0,13,7712577236623103614
greedy,e,-186,2,-1,7,7243566225986292140
greedy,e,-70,14,-6,49,290839386415166559
greedy,e,-97,13,-2,39,1744147655121569771
greedy,e,-67,14,-2,50,1838803493406768310
greedy,e,-68,13,-9,50,1980491883082452468
greedy,e,-49,16,-1,57,6848100175987391772
greedy,e,-172,2,-3,12,9026884179823922497
greedy,e,-71,13,-12,49,4045636801066288587
greedy,e,-105,8,-3,37,167679638086220014
greedy,e,-184,2,-8,8,5426534109128882853
greedy,e,-159,4,-6,17,1449529898809641323
greedy,e,-110,11,-8,35,7120349781996364387
greedy,e,-157,6,-5,18,8230353116678132329
greedy,e,-14,17,-2,69,7012926411641995465
greedy,e,-84,15,0,44,8117539637709350644
greedy,e,-136,7,-1,25,4486201807950079284
greedy,e,-171,4,-13,13,6108523534456837364
greedy,e,-110,11,-4,35,1225907149107208557
greedy,e,-149,6,-4,21,2802492071400032671
greedy,e,-118,10,-2,32,8237706358425928797
greedy,e,-147,7,-7,21,5609602158358478092
greedy,e,-63,13,-8,52,3821229608100856247
greedy,e,-99,12,-6,39,3776818306438322606
greedy,e,-115,10,-2,33,8591011510317466351
greedy,e,-90,13,-5,42,8682672181545453328
greedy,e,-140,6,-3,24,3792707581520958268
greedy,e,-163,4,-1,16,6419538333588173652
greedy,e,-74,13,-2,48,4440976770348922849
greedy,e,-65,14,-11,51,2756005839326465782
greedy,e,-102,11,-4,38,8883082902429221705
greedy,e,-179,3,-10,10,2352455985935454559
greedy,e,-188,1,-6,7,5127383312382078051
greedy,e,-10,17,-1,71,359687489412990680
greedy,e,-37,16,-4,61,1213306836850056908
greedy,e,-33,15,-6,62,1785875381461886951
greedy,e,-116,10,-4,33,65812912964645682
greedy,e,-101,11,-6,38,8456859966637748434
greedy,e,-132,10,-3,27,1188948107286410879
greedy,e,-31,16,-2,63,8229094248452806828
greedy,e,-44,16,-1,58,45820452108876578
greedy,e,-163,5,-2,16,1393201231561695094
greedy,e,-164,4,0,15,489861845252178597
greedy,e,-188,1,-11,7,1676496611601503481
greedy,e,-173,4,-3,12,7295142881532906769
greedy,e,-173,2,-2,12,5943323775826250269
greedy,e,-54,13,-10,55,1390115783217725939
greedy,e,-122,9,-1,30,6509156216048736986
greedy,e,-132,6,-2,27,8368336731859119843
greedy,e,-144,6,-2,23,2052159497444252146
greedy,e,-167,2,-3,14,5549805203370424662
greedy,e,-100,9,-2,38,4810778073787869014
greedy,e,16,17,12,80,6159991353305252410
greedy,e,-148,4,0,21,7937107243405666037
greedy,e,-92,12,-7,41,4090065355542542910
greedy,e,-185,3,-6,8,1891678828953003352
greedy,e,-45,15,-6,58,8684600763040647653
greedy,e,-147,8,-4,21,6262587841092927815
greedy,e,-93,11,-12,41,5540150945287928062
greedy,e,-146,5,0,22,2853931569725735726
greedy,e,-116,8,-2,33,3166616795673697582
greedy,e,-74,14,0,48,4719361877183456976
greedy,e,-63,14,-8,52,4908081141088571349
greedy,e,-178,3,-12,10,7973363617896293805
greedy,e,-88,12,-6,43,1988496305106437417
greedy,e,-162,3,-9,16,7943017198969462094
greedy,e,-90,14,-2,42,6712682847749724905
greedy,e,-188,1,-3,7,4073995603301009026
greedy,e,-90,12,-4,42,3823190552423534734
greedy,e,-90,9,0,42,7372244457389870944
greedy,e,-134,5,-5,26,1739629200095021724
greedy,e,-167,1,-1,14,7078284218680536113
greedy,e,-114,8,-3,33,6141613992860071484
greedy,e,-142,6,-4,23,8786900088946587350
greedy,e,-135,7,-6,26,6770068924454443036
greedy,e,-172,3,-12,12,8162402919119348512
greedy,e,-129,6,-3,28,3787791083969861303
greedy,e,-176,1,-8,11,1940085959994660477
greedy,e,-72,13,0,48,7303165466586742319
greedy,e,-153,7,-10,19,3411971240611021174
greedy,e,-167,4,-1,14,784264224090248484
greedy,e,-68,13,-6,50,7618121770502600261
greedy,e,-152,6,-10,20,8287901585548044977
greedy,e,-188,1,-11,7,6125757687300732571
greedy,e,-45,14,-8,58,2831369880480408467
greedy,e,-51,16,-12,56,38504696447637231
greedy,e,-133,6,-5,26,8231210644296995417
greedy,e,-188,1,0,7,7097950268891529866
greedy,e,-142,9,-2,23,3660780804591002216
greedy,e,-50,15,-5,56,9191157609822367412
greedy,e,9,17,9,78,7927446647524852237
greedy,e,-186,2,-5,7,7613069386799447395
greedy,e,-91,9,0,42,337277447228356826
greedy,e,-133,6,-1,26,1391978294859182953
greedy,e,-126,11,-4,29,8038367534015313956
greedy,e,-79,13,-4,46,9052992750494750998
greedy,e,-64,14,-7,51,6160062364155045000
greedy,e,-146,6,-1,22,6053880395965728235
greedy,e,-95,11,-2,40,3438756143984945317
greedy,e,-188,1,-2,7,4335372149626857766
greedy,e,-177,1,-3,11,4838130498731716135
greedy,e,-175,3,-2,11,9008675462345957922
greedy,e,-148,5,-5,21,4171109861678460539
greedy,e,-139,8,-4,24,9004843622795217420
greedy,e,-152,6,-7,20,3506919624091017541
greedy,e,-80,14,-8,46,4371271272433268020
greedy,e,-132,6,-2,27,4532134524173234598
greedy,e,-138,7,-3,25,7928611987756167821
greedy,e,-64,12,-2,51,2315353844303139659
greedy,e,-107,9,-2,36,6008493989839057620
greedy,e,-180,1,-1,10,2105867254856940008
greedy,e,-95,13,-12,40,8434377898575321182
greedy,e,-86,13,-10,43,6330677750821811380
greedy,e,-184,3,-5,8,5734813641485514012
greedy,e,-157,8,-1,18,5814894662429691
greedy,e,-136,6,-10,25,2799312421266415722
greedy,e,-113,7,0,34,93307773588989873
greedy,e,-83,12,-3,44,5280207249994010198
greedy,e,-58,13,0,53,3697495934345167556
greedy,e,-188,1,-2,7,2742897101560993564
greedy,e,-149,6,-6,21,840409572321613618
greedy,e,-84,13,-3,44,5932390634594653286
greedy,e,-29,17,-3,64,4931378728456423698
greedy,e,-86,13,-5,43,3518865871922014886
greedy,e,-157,5,-3,18,6007884782428131272
greedy,e,-188,2,-6,7,2757025256706347826
greedy,e,20,18,20,82,3767804728604974256
greedy,e,-33,15,-13,62,6155814496935517741
greedy,e,-188,1,-11,7,1258059867913296184
greedy,e,-131,7,-5,27,866379573299878852
greedy,e,-170,2,-3,13,8518426887167627222
greedy,e,-44,14,0,58,897707488650348610
greedy,e,-105,14,-11,37,6716947705640995030
greedy,e,-133,7,-6,26,1075138950948174480
greedy,e,-123,6,-4,30,3885189976878467421
greedy,e,-86,13,-8,43,9172490501961752554
greedy,e,-17,16,-3,68,137414009482707399
greedy,e,-68,14,-6,50,6219079777854339842
greedy,e,-140,5,-4,24,248709242874931309
greedy,e,-115,11,-1,33,8191249415311439810
greedy,e,-170,4,-1,13,4343155890175745668
greedy,e,-95,10,-5,40,1625191770366763359
greedy,e,-105,13,-5,37,7317972970637895442
greedy,e,-162,3,-6,16,7027618200410244155
greedy,e,-78,12,-10,46,3306613356614112415
greedy,e,-93,12,-2,41,2059967758431681032
greedy,e,-137,6,-4,25,3018185570235833606
greedy,e,-150,4,-3,20,2314453169508788741
greedy,e,-177,3,-1,11,4972966669952272630
greedy,e,-140,8,-3,24,1542534804834040718
greedy,e,-161,3,0,16,1366871220005949189
greedy,e,-136,6,-2,25,8009646933991239166
greedy,e,-115,10,0,33,8466976293388999809
greedy,e,-120,8,0,31,2989631774175574631
greedy,e,-102,11,-1,38,119414778701572627
greedy,e,-94,13,-8,41,4668611780609842616
greedy,e,-94,11,-10,41,2533203839832913866
greedy,e,-153,4,-1,19,7514905966680406490
greedy,e,-93,11,-1,41,9030371600045685083
greedy,e,-147,6,-13,21,3235133630623448434
greedy,e,-80,12,-9,46,7221662886708392227
greedy,e,-71,15,-7,49,2522446696337067097
greedy,e,1,16,-1,75,5011795781922086413
greedy,e,-93,10,0,41,894666128047623291
greedy,e,-135,6,0,26,998142852155067388
greedy,e,-164,5,-4,15,229585266117087316
greedy,e,-169,3,-12,14,7042916413826160496
greedy,e,-140,6,-4,24,5597075669658307728
greedy,e,-148,6,-4,21,4468000816971788365
greedy,e,-14,17,0,69,2484826746873570696
greedy,e,-85,11,-4,44,407969580184020381
greedy,e,-89,12,-1,42,5235198809458523763
greedy,e,-106,10,-12,36,8588490363118949423
greedy,e,-105,9,-2,37,843253799129292633
greedy,e,-109,9,-4,35,7359757299438191280
greedy,e,-5,17,-5,73,7356354298499277456
greedy,e,-132,9,-8,27,8227567166580623544
greedy,e,-185,1,0,8,9190243259256754569
greedy,e,-60,15,-4,53,4102491129265633145
greedy,e,-32,16,-5,63,6165833593236855244
greedy,e,-121,9,-10,31,5168398708844685356
greedy,e,-117,9,-1,32,5821482953876501825
greedy,e,-124,10,-7,30,8442810794279857927
greedy,e,-188,1,-5,7,7466883559742693934
greedy,e,-182,1,-9,9,8560205054516648930
greedy,e,-101,11,0,38,5664922977118989399
greedy,e,-179,2,-9,10,3735861010093573253
greedy,e,-30,16,-7,64,8667256840734143208
greedy,e,-52,13,-1,56,6288896660332251735
greedy,e,-113,9,-2,34,8585837629793429832
greedy,e,-88,11,-5,43,7590260456433456846
greedy,e,-173,3,-3,12,7772099058458227430
greedy,e,-166,6,0,15,5264015354895856058
greedy,e,-157,4,-3,18,6967677926392624470
greedy,e,-188,1,-3,7,5899871398616951999
greedy,e,-178,1,-2,10,4553350359948877709
greedy,e,-157,3,-1,18,3771356745535193547
greedy,e,-185,1,0,8,4115655806530250357
greedy,e,-80,15,-2,46,4408986727616340954
greedy,e,-150,4,-4,20,6772235654057145279
greedy,e,-80,12,-1,46,2202657375703423971
greedy,e,-57,14,-9,54,3729329495728002322
greedy,e,-125,9,-1,29,1354705002245560876
greedy,e,-181,2,0,9,660740790030277864
greedy,e,-154,8,-4,19,8362527815309536172
greedy,e,-81,11,-5,45,2159642609399239963
greedy,e,-143,4,-4,23,3496873592508575343
greedy,e,-176,4,-5,11,2965738602046679411
greedy,e,-171,4,-3,13,870596338286759942
greedy,e,-58,15,-4,53,8759088370178340309
greedy,e,-158,5,-6,17,1274201416903564995
greedy,e,-169,3,0,14,7775914935518767791
greedy,e,-170,4,-8,13,1022260625176246582
greedy,e,-188,1,-2,7,3354695297957286500
greedy,e,-163,3,-1,16,6090853052125080991
greedy,e,-161,3,-4,16,70641279562217985
greedy,e,-93,12,-4,41,7650615682206865030
greedy,e,0,18,0,74,3287918367570381604
greedy,e,-174,1,-2,12,2910055035204250249
greedy,e,-153,6,-1,19,6635270943609207710
greedy,e,-147,4,-1,21,5241839934851569727
greedy,e,-139,6,-6,24,4481890089010297678
greedy,e,-188,1,-6,7,6995666150066639250
greedy,e,-125,6,-2,29,8664722670140174814
greedy,e,-98,10,-3,39,7643052122633396519
greedy,e,-138,8,-1,25,679767989944404470
greedy,e,-117,8,-10,32,6031729534897820677
greedy,e,-62,14,-1,52,4419278349073178079
greedy,e,-88,12,-3,43,4894449665768791439
greedy,e,-113,11,-3,34,9130351151750945629
greedy,e,-172,3,-11,12,5434540393459466624
greedy,e,-129,8,-4,28,6638740882900697093
greedy,e,-76,14,-2,47,4071672816903715586
greedy,e,-137,10,-10,25,5517169381592935469
greedy,e,-164,6,-3,15,7790593277204181834
greedy,e,-188,2,-4,7,567133324429403771
greedy,e,-108,9,-6,35,8194892278714837202
greedy,e,-178,2,-6,10,3087347289601137672
greedy,e,-159,4,-3,17,6913494540208971012
greedy,e,-178,3,0,10,3104918368758787680
greedy,e,-153,4,-1,19,574201169574836729
greedy,e,-130,8,-4,28,8775137913676907159
greedy,e,-78,12,0,46,2638833541958168215
greedy,e,10,17,10,78,6519851290330588733
greedy,e,-76,12,-4,47,6738472722950863208
greedy,e,-161,4,-11,16,503679060868507254
greedy,e,-153,4,-5,19,2035804385722158015
greedy,e,-137,5,-12,25,816996789125470568
greedy,e,-23,17,-9,66,8785287564574190200
greedy,e,-171,4,-4,13,2908154321411619427
greedy,e,-147,4,-3,21,5534478832296891039
greedy,e,-164,3,-5,15,5631953007225175402
greedy,e,-38,16,-4,61,1636963454517455765
greedy,e,-128,9,-3,28,5289956265796597730
greedy,e,-179,3,-4,10,162070455508453527
greedy,e,-123,9,-3,30,6897229347456409576
greedy,e,-96,11,-10,40,5159082077778879040
greedy,e,-185,1,-6,8,7831028538516071644
greedy,e,-101,12,-8,38,5101964548328235653
greedy,e,-182,3,-1,9,2071497371069133795
greedy,e,-99,9,-4,39,4939677154429934521
greedy,e,-148,5,0,21,618186379852928769
greedy,e,-103,9,-1,37,1470395018067472476
greedy,e,-67,15,-7,50,2459555012931484923
greedy,e,-185,3,-2,8,5526182332746839227
greedy,e,-71,13,-8,49,6520539913358708169
greedy,e,-184,2,-2,8,367540451024683498
greedy,e,-72,13,0,48,7009229967919464854
greedy,e,-179,3,-7,10,7370377871238577210
greedy,e,-79,14,-3,46,8877957919349394705
greedy,e,-50,13,-4,56,6033409625753582851
greedy,e,-188,1,-6,7,2973333211317106843
greedy,e,-178,3,-4,10,5340941882477975386
greedy,e,-100,13,-2,38,8828351889778209412
greedy,e,-183,2,-9,8,6477147615829592537
greedy,e,-150,6,-4,20,7478336469848630840
greedy,e,-188,1,-6,7,8973959275503299042
greedy,e,-137,6,-4,25,2540683165838832509
greedy,e,-62,14,-9,52,1576824058834900739
greedy,e,-139,6,-6,24,7522354388861145714
greedy,e,-186,2,-7,7,4770699534773927549
greedy,e,-181,2,-1,9,6242777160057369265
greedy,e,-145,6,-8,22,6740355127214358049
greedy,e,-183,1,-1,8,2094623724074921534
greedy,e,-107,10,0,36,829933536040273083
greedy,e,-188,1,-12,7,4483020685639633843
greedy,e,-56,15,-13,54,4833531461233160747
greedy,e,-188,2,-7,7,6494279269982020848
greedy,e,-10,17,-1,71,8973909027990659509
greedy,e,-33,16,-8,62,6747114589018230897
greedy,e,-151,4,-7,20,7053718405953643518
greedy,e,-139,8,-2,24,2135921005317505561
greedy,e,-188,1,-2,7,7159800123195916436
greedy,e,-43,15,-4,59,2615697906924256447
greedy,e,-88,13,-1,43,2814412928184369130
greedy,e,-100,12,0,38,3164445345561246662
greedy,e,-152,5,-9,20,8127813049038639171
greedy,e,-188,1,-12,7,2480275242427810855
greedy,e,-4,17,-9,73,7364267263357557802
greedy,e,-37,16,0,61,5840761227900666165
greedy,e,-102,10,-7,38,7847729561954494937
greedy,e,-103,8,-6,37,7920359634663432748
greedy,e,-116,10,-5,33,4511897841532955464
greedy,e,-44,14,-9,58,5130605554128248046
greedy,e,-179,4,-4,10,6271719213752492482
greedy,e,-14,16,-9,69,4480924806506278995
greedy,e,-58,15,-6,53,6075607353857190569
greedy,e,-87,11,-3,43,5243042502959554644
greedy,e,-123,11,-2,30,8287624553123108490
greedy,e,-96,10,-2,40,1689773609599973898
greedy,e,-141,6,-3,24,3427337780811584432
greedy,e,-152,6,-6,20,6437829966236132326
greedy,e,-33,16,-10,62,5022486486716617491
greedy,e,0,18,0,74,3614694533014440680
greedy,e,-91,12,0,42,7761803542680265894
greedy,e,-64,15,-3,51,7496270826010521713
greedy,e,-65,14,-7,51,4371909810481489300
greedy,e,-24,16,-6,66,8231692921753080403
greedy,e,-175,1,-6,11,7822323694832880021
greedy,e,-53,15,0,55,7701507102152875660
greedy,e,-168,4,-7,14,4413290806651847279
greedy,e,-150,6,-1,20,5611073053919384248
greedy,e,-109,8,-1,35,5716770713391781591
greedy,e,-108,12,-7,35,1603471927110419030
greedy,e,-69,12,-1,50,3191353016064941413
greedy,e,-21,16,-2,67,3721394633268653963
greedy,e,-113,10,-6,34,3576251313873361044
greedy,e,-60,12,-1,53,6497028209319373766
greedy,e,-109,12,-2,35,5534337527387718662
greedy,e,-88,13,0,43,1014091900232755033
greedy,e,-83,13,-6,44,6114714519006669443
greedy,e,-176,1,-1,11,1989161969214982059
greedy,e,-124,9,-2,30,4710340605776245731
greedy,e,-104,11,-4,37,829905435760562287
greedy,e,-138,5,-2,25,6401937034456947866
greedy,e,-56,14,-3,54,5687159276903740061
greedy,e,-135,7,-7,26,104401351352338571
greedy,e,-87,12,-1,43,2711697474361954349
greedy,e,-173,1,-2,12,2508323282737323950
greedy,e,-39,16,-6,60,8739749951656623330
greedy,e,-172,2,-5,12,7587461536473059552
greedy,e,-175,1,-1,11,7985833626360039291
greedy,e,-182,3,-3,9,7667980728153890125
greedy,e,-90,11,-6,42,1429478774126538919
greedy,e,-188,1,-2,7,1868690413468679621
greedy,e,-145,8,-5,22,5801991460119883065
greedy,e,-160,4,-1,17,157917428704865899
greedy,e,-96,11,-1,40,3947858125985438912
greedy,e,-139,4,-5,24,654245505401015132
greedy,e,-181,3,-3,9,6194371827335081486
greedy,e,-180,2,0,10,2543467225931573162
greedy,e,-115,9,-3,33,1850127300720639610
greedy,e,-108,9,-5,35,4173787660726053075
greedy,e,-78,13,-6,46,2756476564464415926
greedy,e,-148,6,-6,21,5315157743765278067
greedy,e,-73,14,-4,48,5703002530248885669
greedy,e,-95,13,-10,40,196559291423499440
greedy,e,-1,17,-1,74,94404924697944821
greedy,e,-173,3,-11,12,6448097572727645750
greedy,e,-166,2,-8,15,4916558600678640180
greedy,e,-120,7,-9,31,8937635378825903612
greedy,e,-175,2,0,11,4154089290194099146
greedy,e,-159,3,0,17,7444027868531620860
greedy,e,-152,4,-5,20,2864479955764781018
greedy,e,-66,15,-1,51,4526643419080226827
greedy,e,-80,10,0,46,2632212691847396623
greedy,e,-188,1,-9,7,716756599652365086
greedy,e,1,17,-3,75,5782194506584931251
greedy,e,-85,13,-2,44,2426002203047782783
greedy,e,5,18,5,76,3797541629363963855
greedy,e,-123,8,-3,30,5142141562584697874
greedy,e,-72,13,-8,48,2741490479620318632
greedy,e,-20,16,-5,67,7954397411336381753
greedy,e,-177,2,-7,11,1731089040906725155
greedy,e,-117,6,0,32,940559647283180211
greedy,e,-134,5,-6,26,226805905981355057
greedy,e,-83,11,-1,44,6728034318566581023
greedy,e,-178,2,-5,10,4790323494219251840
greedy,e,-54,15,-12,55,7375574899165206614
greedy,e,-53,14,0,55,325146542429884682
greedy,e,-142,5,-1,23,8444665952866542640
greedy,e,-184,3,-1,8,1214705568950219112
greedy,e,-138,7,-5,25,2627448809763446214
greedy,e,-186,6,-13,7,6858916502325955222
greedy,e,-186,2,-7,7,4340549873845511020
greedy,e,-87,13,-1,43,694888464478635031
greedy,e,-163,4,-9,16,4358469932773217810
greedy,e,-143,6,-3,23,7516475614475422706
greedy,e,-175,3,-5,11,4688240600706941903
greedy,e,-118,11,-6,32,4189834990871463068
greedy,e,-113,9,-7,34,1781791131823690920
greedy,e,-106,11,-8,36,7110819911625200743
greedy,e,-95,11,-3,40,2999121983444120339
greedy,e,-114,10,-3,33,6488906853871742834
greedy,e,-120,7,-2,31,7744697164198536788
greedy,e,-102,12,-9,38,8694818147586392319
greedy,e,-176,4,-2,11,4176465528528064026
greedy,e,-110,9,-3,35,825611685180959440
greedy,e,-136,6,-3,25,1360076381142908634
greedy,e,-174,3,0,12,6289433297394045155
greedy,e,-147,5,-1,21,1970464481168193164
greedy,e,-33,16,0,62,492503324749968162
greedy,e,-157,4,-1,18,5134645087180743638
greedy,e,-143,7,0,23,1857843446507233820
greedy,e,-77,12,-5,47,898391114247351198
greedy,e,-101,12,-6,38,2926317563098919076
greedy,e,-148,3,-5,21,2334062484443335760
greedy,e,-166,2,-4,15,5322622930743095458
greedy,e,-132,8,-7,27,8226966676479600059
greedy,e,-169,2,-1,14,6800083478244334603
greedy,e,-177,1,0,11,4985760096136099322
